Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
6,Wednesday,17,work_flow_1,File_9,0.0,0
13,Monday,9,work_flow_2,File_16,0.0,0
9,Wednesday,21,work_flow_1,File_6,0.0,0
9,Wednesday,9,work_flow_3,File_20,0.0030502634149,1
11,Saturday,13,work_flow_2,File_16,0.0,0
14,Saturday,5,work_flow_1,File_7,0.0,0
7,Wednesday,1,work_flow_4,File_25,0.0740726100289,1
14,Tuesday,9,work_flow_3,File_22,0.00254006097252,1
13,Sunday,17,work_flow_3,File_22,0.0,0
14,Friday,21,work_flow_1,File_9,0.0,0
2,Monday,21,work_flow_0,File_1,0.135173131384,1
13,Saturday,13,work_flow_0,File_5,0.0795613753937,1
15,Wednesday,21,work_flow_4,File_25,0.0763732322694,1
14,Friday,17,work_flow_2,File_13,0.182603048263,4
4,Monday,5,work_flow_0,File_4,0.0756183143446,1
15,Tuesday,5,work_flow_0,File_2,0.0729599944965,2
9,Friday,17,work_flow_1,File_8,0.0,0
7,Wednesday,9,work_flow_3,File_21,0.0,0
10,Wednesday,13,work_flow_1,File_8,0.0,0
1,Friday,1,work_flow_4,File_28,0.0401073580666,1
8,Monday,17,work_flow_2,File_12,0.00212118715374,1
3,Saturday,21,work_flow_4,File_26,0.199045428254,2
15,Saturday,9,work_flow_3,File_23,0.00267291260195,1
8,Monday,17,work_flow_3,File_20,0.00282663347815,1
11,Sunday,9,work_flow_2,File_15,0.0,0
14,Thursday,9,work_flow_4,File_26,0.113263710844,1
8,Friday,5,work_flow_0,File_4,0.0742422252507,2
12,Wednesday,13,work_flow_1,File_6,0.0367402910132,1
7,Wednesday,13,work_flow_3,File_22,0.0,0
7,Thursday,1,work_flow_2,File_15,0.0,0
1,Friday,17,work_flow_0,File_0,0.160159925257,3
9,Thursday,21,work_flow_2,File_15,0.0785798584275,1
4,Wednesday,1,work_flow_1,File_9,0.0,0
10,Friday,13,work_flow_3,File_18,0.0206435242968,1
11,Thursday,9,work_flow_4,File_24,0.118777414798,1
4,Wednesday,1,work_flow_4,File_24,0.0726800018477,1
10,Thursday,9,work_flow_4,File_27,0.118792204289,1
8,Tuesday,9,work_flow_4,File_27,0.116573813955,3
10,Sunday,17,work_flow_1,File_8,0.0,0
3,Monday,5,work_flow_0,File_0,0.0743356433086,1
4,Saturday,1,work_flow_2,File_12,0.083448560015,1
10,Thursday,9,work_flow_1,File_7,0.0,0
12,Wednesday,21,work_flow_1,File_8,0.0,0
5,Tuesday,13,work_flow_0,File_3,0.158993781454,4
2,Thursday,13,work_flow_0,File_2,0.159593202191,2
11,Monday,9,work_flow_0,File_2,0.0935335762576,1
4,Wednesday,1,work_flow_3,File_21,0.0,0
14,Thursday,9,work_flow_0,File_2,0.0910110678202,1
10,Monday,21,work_flow_0,File_0,0.139084038052,1
2,Thursday,21,work_flow_4,File_26,0.0668067905369,1
5,Friday,1,work_flow_0,File_2,0.0727510216646,2
3,Sunday,13,work_flow_3,File_23,0.0,0
15,Monday,1,work_flow_4,File_25,0.118930380809,1
9,Friday,5,work_flow_3,File_23,0.00811016774471,1
2,Monday,13,work_flow_3,File_22,0.00331682274534,1
14,Sunday,13,work_flow_1,File_9,0.0,0
13,Wednesday,17,work_flow_2,File_16,0.00282995980588,1
1,Friday,9,work_flow_0,File_4,0.0901396487372,2
3,Sunday,5,work_flow_4,File_27,0.178782706895,1
4,Friday,1,work_flow_0,File_1,0.0741208742855,2
8,Monday,21,work_flow_3,File_21,0.0,0
5,Friday,17,work_flow_2,File_17,0.18363916009,4
7,Monday,1,work_flow_0,File_3,0.0329785957941,1
8,Saturday,13,work_flow_4,File_27,0.335866042103,2
1,Wednesday,13,work_flow_4,File_25,0.0898726391413,1
4,Friday,9,work_flow_2,File_15,0.039194744704,1
9,Saturday,5,work_flow_3,File_20,0.0,0
3,Saturday,13,work_flow_3,File_20,0.0035487431767,1
12,Friday,17,work_flow_3,File_18,0.0208077033374,1
3,Sunday,13,work_flow_1,File_6,0.0,0
14,Wednesday,21,work_flow_4,File_29,0.0763053475627,1
10,Wednesday,9,work_flow_2,File_12,0.0,0
10,Sunday,9,work_flow_4,File_25,0.500645906341,2
14,Sunday,17,work_flow_3,File_19,0.0,0
15,Saturday,17,work_flow_3,File_19,0.0,0
11,Thursday,5,work_flow_0,File_5,0.0724614244732,1
4,Thursday,13,work_flow_1,File_6,0.0262854622647,1
14,Wednesday,13,work_flow_4,File_28,0.0994777157782,1
14,Saturday,13,work_flow_4,File_28,0.34209144488,2
5,Thursday,5,work_flow_2,File_15,0.0548581530796,1
6,Thursday,5,work_flow_3,File_18,0.00969341722491,1
5,Thursday,1,work_flow_2,File_16,0.0312036123694,1
2,Friday,1,work_flow_1,File_6,0.0,0
6,Friday,9,work_flow_2,File_15,0.0716803544582,2
1,Monday,5,work_flow_0,File_0,0.0655526578816,1
15,Sunday,1,work_flow_1,File_11,0.0,0
3,Tuesday,5,work_flow_2,File_17,0.0,0
3,Wednesday,17,work_flow_1,File_9,0.0,0
2,Saturday,9,work_flow_3,File_18,0.00374252536209,1
14,Monday,5,work_flow_1,File_10,0.162392386483,1
2,Monday,21,work_flow_1,File_9,0.317860147132,2
3,Friday,1,work_flow_3,File_22,0.0,0
15,Sunday,17,work_flow_3,File_23,0.00188936255695,1
14,Sunday,9,work_flow_3,File_18,0.0,0
7,Tuesday,21,work_flow_4,File_28,0.0725450818634,2
9,Wednesday,1,work_flow_0,File_4,0.0736912947589,1
6,Friday,13,work_flow_3,File_22,0.0192731435543,1
11,Saturday,9,work_flow_0,File_1,0.0310293514171,1
8,Wednesday,5,work_flow_3,File_19,0.0,0
10,Thursday,17,work_flow_4,File_27,0.0743437443848,1
3,Tuesday,13,work_flow_1,File_10,0.0,0
13,Monday,21,work_flow_0,File_0,0.139210566146,1
9,Tuesday,21,work_flow_4,File_26,0.0729728419793,2
4,Thursday,9,work_flow_3,File_21,0.0180415386644,1
14,Wednesday,21,work_flow_4,File_26,0.0694127618914,1
10,Monday,13,work_flow_0,File_2,0.159995214036,2
6,Tuesday,5,work_flow_2,File_17,0.0,0
6,Wednesday,21,work_flow_3,File_23,0.0,0
11,Saturday,17,work_flow_1,File_7,0.0,0
9,Saturday,5,work_flow_1,File_6,0.0,0
14,Thursday,1,work_flow_4,File_29,0.0717893971819,1
5,Sunday,13,work_flow_2,File_17,0.0,0
8,Tuesday,21,work_flow_2,File_14,0.0,0
10,Monday,13,work_flow_1,File_11,0.996546133326,4
13,Wednesday,17,work_flow_0,File_0,0.158930227587,1
10,Friday,5,work_flow_3,File_18,0.00878366876823,1
14,Monday,9,work_flow_2,File_16,0.00151722067682,1
4,Friday,17,work_flow_2,File_16,0.180467220998,4
5,Tuesday,17,work_flow_3,File_19,0.00378902852472,1
5,Sunday,21,work_flow_3,File_20,0.00169929122444,1
13,Monday,1,work_flow_1,File_7,0.0393836313592,1
4,Thursday,21,work_flow_4,File_24,0.075641105272,1
9,Thursday,9,work_flow_2,File_16,0.0,0
4,Thursday,21,work_flow_4,File_29,0.0677587891359,1
13,Thursday,1,work_flow_3,File_23,0.0,0
2,Sunday,13,work_flow_3,File_23,0.0,0
8,Sunday,5,work_flow_3,File_19,0.00346012141884,1
6,Monday,13,work_flow_2,File_13,0.0,0
12,Saturday,9,work_flow_1,File_10,0.0,0
13,Thursday,5,work_flow_2,File_15,0.0590716765144,1
5,Sunday,21,work_flow_0,File_0,0.0645869397102,1
10,Sunday,21,work_flow_2,File_14,0.0,0
3,Monday,17,work_flow_4,File_28,0.0740215199524,1
8,Sunday,13,work_flow_2,File_15,0.00236515774818,1
7,Friday,5,work_flow_2,File_16,0.0,0
8,Wednesday,13,work_flow_0,File_5,0.159648292309,2
7,Sunday,17,work_flow_2,File_15,0.0,0
13,Tuesday,5,work_flow_0,File_1,0.0704844599656,2
15,Monday,21,work_flow_0,File_4,0.139822113663,1
1,Friday,13,work_flow_3,File_22,0.0182637842667,1
14,Tuesday,21,work_flow_4,File_26,0.0730995528682,2
15,Thursday,17,work_flow_1,File_7,0.0,0
4,Sunday,21,work_flow_3,File_22,0.0,0
14,Tuesday,9,work_flow_1,File_8,0.0,0
2,Friday,17,work_flow_3,File_20,0.0182307515392,1
4,Thursday,1,work_flow_1,File_9,0.0,0
14,Saturday,13,work_flow_2,File_13,0.0,0
6,Tuesday,5,work_flow_0,File_5,0.0719955917082,2
1,Wednesday,17,work_flow_1,File_10,0.0,0
1,Tuesday,13,work_flow_3,File_18,0.00353105818508,1
15,Thursday,13,work_flow_3,File_20,0.0212567124234,1
9,Sunday,5,work_flow_0,File_4,0.0167235614837,1
9,Tuesday,9,work_flow_3,File_22,0.00325336387417,1
3,Sunday,5,work_flow_2,File_14,0.0,0
2,Monday,1,work_flow_3,File_22,0.00230678177183,1
3,Friday,9,work_flow_0,File_2,0.0939151728916,2
10,Friday,1,work_flow_3,File_19,0.00771133479812,1
11,Wednesday,5,work_flow_0,File_2,0.0737256298135,1
13,Friday,17,work_flow_3,File_22,0.0187772205003,1
1,Friday,9,work_flow_0,File_3,0.0985664772705,2
6,Monday,17,work_flow_2,File_17,0.00234889991413,1
5,Thursday,9,work_flow_4,File_28,0.11748045205,1
7,Saturday,21,work_flow_1,File_9,0.0,0
2,Monday,13,work_flow_1,File_9,1.00380809624,4
11,Sunday,9,work_flow_3,File_22,0.0,0
6,Tuesday,9,work_flow_3,File_21,0.0,0
13,Wednesday,13,work_flow_3,File_21,0.00462755115766,1
4,Monday,21,work_flow_4,File_27,0.0636447234267,1
4,Saturday,17,work_flow_4,File_24,0.19621424278,2
4,Friday,21,work_flow_0,File_3,0.139843669045,3
1,Monday,9,work_flow_4,File_24,0.107516017929,1
3,Monday,5,work_flow_1,File_10,0.15958863619,2
13,Sunday,13,work_flow_4,File_29,0.325013005896,2
6,Monday,5,work_flow_3,File_19,0.0,0
6,Tuesday,5,work_flow_3,File_18,0.0,0
13,Tuesday,21,work_flow_2,File_16,0.0,0
4,Sunday,9,work_flow_2,File_13,0.00177369292543,1
2,Monday,1,work_flow_4,File_27,0.161101617976,2
2,Wednesday,5,work_flow_3,File_20,0.0,0
2,Wednesday,13,work_flow_2,File_17,0.0,0
1,Monday,5,work_flow_4,File_28,0.0727443364114,1
7,Thursday,1,work_flow_2,File_13,0.0,0
13,Saturday,13,work_flow_1,File_7,0.0,0
2,Sunday,1,work_flow_0,File_5,0.0217293167279,1
3,Wednesday,9,work_flow_0,File_4,0.0833444360384,1
6,Tuesday,13,work_flow_1,File_7,0.0189423149655,1
14,Wednesday,17,work_flow_1,File_7,0.0,0
10,Tuesday,17,work_flow_4,File_24,0.0725590201243,2
5,Sunday,1,work_flow_3,File_19,0.0,0
14,Thursday,5,work_flow_2,File_13,0.0605418114993,1
7,Saturday,1,work_flow_1,File_8,0.0,0
9,Tuesday,1,work_flow_1,File_9,0.121380225407,4
14,Saturday,1,work_flow_3,File_21,0.00597878366575,1
2,Wednesday,13,work_flow_3,File_19,0.0,0
3,Friday,17,work_flow_1,File_7,0.0,0
11,Wednesday,9,work_flow_2,File_14,0.0,0
1,Thursday,9,work_flow_4,File_24,0.10413371788,1
13,Friday,21,work_flow_0,File_3,0.138229273107,3
7,Monday,9,work_flow_3,File_22,0.0,0
8,Tuesday,5,work_flow_3,File_21,0.0,0
10,Sunday,5,work_flow_2,File_14,0.0,0
13,Monday,21,work_flow_2,File_17,0.0,0
11,Sunday,13,work_flow_1,File_9,0.0,0
6,Thursday,5,work_flow_3,File_19,0.0,0
12,Wednesday,17,work_flow_3,File_21,0.0,0
7,Tuesday,17,work_flow_3,File_22,0.0,0
1,Tuesday,1,work_flow_4,File_29,0.0539544107825,2
4,Sunday,5,work_flow_1,File_10,0.0,0
9,Wednesday,21,work_flow_0,File_3,0.138632131479,1
8,Tuesday,1,work_flow_3,File_19,0.0,0
6,Wednesday,17,work_flow_3,File_22,0.0,0
11,Sunday,21,work_flow_3,File_21,0.0,0
1,Friday,5,work_flow_2,File_13,0.0765560303061,2
2,Tuesday,9,work_flow_4,File_27,0.120583778251,3
15,Thursday,21,work_flow_3,File_21,0.0,0
5,Monday,13,work_flow_0,File_1,0.160755041843,2
13,Sunday,17,work_flow_0,File_1,0.0806165681253,1
15,Monday,21,work_flow_2,File_16,0.0,0
1,Thursday,5,work_flow_2,File_17,0.0583430534841,1
4,Wednesday,13,work_flow_4,File_24,0.0913922348748,1
11,Friday,17,work_flow_1,File_10,0.0,0
11,Thursday,9,work_flow_2,File_12,0.0614827341608,1
15,Thursday,5,work_flow_2,File_14,0.0654153408766,1
11,Tuesday,9,work_flow_2,File_14,0.0,0
5,Wednesday,17,work_flow_1,File_10,0.0,0
14,Saturday,5,work_flow_0,File_5,0.0179240670233,1
12,Thursday,9,work_flow_0,File_1,0.0950609060606,1
2,Thursday,9,work_flow_2,File_15,0.0583273792613,1
15,Monday,17,work_flow_0,File_5,0.160109445732,2
12,Thursday,1,work_flow_2,File_16,0.0,0
4,Sunday,13,work_flow_2,File_17,0.00206039721508,1
3,Friday,21,work_flow_0,File_4,0.137669768486,3
15,Friday,5,work_flow_4,File_26,0.0762862876763,2
11,Friday,13,work_flow_4,File_25,0.0999617636685,3
6,Friday,13,work_flow_4,File_26,0.0868724348426,2
12,Thursday,17,work_flow_2,File_14,0.154993035971,2
9,Sunday,9,work_flow_1,File_6,0.0,0
3,Sunday,5,work_flow_1,File_10,0.0,0
15,Saturday,5,work_flow_1,File_10,0.0,0
10,Tuesday,5,work_flow_3,File_23,0.0,0
14,Sunday,5,work_flow_4,File_27,0.200446964063,2
9,Sunday,17,work_flow_3,File_18,0.00346468186714,1
10,Wednesday,21,work_flow_2,File_17,0.0,0
3,Thursday,21,work_flow_1,File_9,0.0,0
7,Tuesday,13,work_flow_3,File_21,0.0,0
1,Wednesday,13,work_flow_4,File_24,0.0983819836643,1
9,Wednesday,17,work_flow_2,File_15,0.00255478997055,1
2,Thursday,17,work_flow_4,File_28,0.0693457313083,1
15,Friday,21,work_flow_3,File_23,0.00594092874932,1
4,Monday,17,work_flow_0,File_0,0.160556856025,1
4,Thursday,5,work_flow_3,File_18,0.0101017312792,1
3,Thursday,13,work_flow_4,File_26,0.0964921582134,1
5,Sunday,1,work_flow_0,File_5,0.0177928282909,1
12,Friday,9,work_flow_0,File_0,0.0998767371482,3
7,Friday,5,work_flow_2,File_17,0.0400983853146,1
3,Sunday,5,work_flow_2,File_13,0.0,0
10,Wednesday,21,work_flow_4,File_25,0.0702418720785,1
5,Friday,21,work_flow_4,File_28,0.073639006845,2
15,Thursday,17,work_flow_2,File_14,0.154389228382,2
6,Sunday,17,work_flow_4,File_26,0.160657891542,1
12,Sunday,21,work_flow_4,File_26,0.150689911126,1
12,Sunday,21,work_flow_3,File_22,0.0,0
11,Tuesday,21,work_flow_0,File_2,0.299765943706,3
12,Saturday,17,work_flow_3,File_21,0.0,0
2,Tuesday,17,work_flow_1,File_7,0.0,0
12,Wednesday,5,work_flow_4,File_25,0.0719697554231,1
11,Saturday,17,work_flow_0,File_1,0.0808481461997,1
6,Friday,13,work_flow_2,File_17,0.0,0
7,Wednesday,9,work_flow_3,File_23,0.0,0
3,Monday,17,work_flow_0,File_0,0.15982272409,1
5,Wednesday,21,work_flow_1,File_9,0.0,0
7,Thursday,21,work_flow_4,File_25,0.0725034385684,1
13,Tuesday,21,work_flow_1,File_11,0.0,0
6,Monday,5,work_flow_3,File_21,0.0,0
11,Sunday,5,work_flow_3,File_21,0.0,0
13,Tuesday,1,work_flow_0,File_2,0.0795728880732,3
9,Monday,13,work_flow_0,File_4,0.160308936383,2
12,Friday,13,work_flow_3,File_19,0.0205451617249,1
7,Sunday,9,work_flow_3,File_21,0.0,0
4,Friday,13,work_flow_2,File_12,0.0543566145923,2
4,Wednesday,17,work_flow_4,File_28,0.0712466504551,1
14,Wednesday,17,work_flow_2,File_12,0.00277366048458,1
1,Tuesday,9,work_flow_3,File_22,0.0,0
10,Wednesday,17,work_flow_1,File_11,0.0,0
7,Sunday,13,work_flow_1,File_11,0.0226949353958,1
4,Tuesday,21,work_flow_4,File_29,0.071929218469,2
3,Thursday,9,work_flow_4,File_25,0.112057512363,1
10,Monday,1,work_flow_0,File_5,0.02879408004,1
8,Tuesday,21,work_flow_0,File_3,0.3000327666,3
8,Wednesday,5,work_flow_4,File_25,0.073690035004,1
2,Thursday,1,work_flow_1,File_7,0.0,0
10,Wednesday,13,work_flow_4,File_29,0.0972207508909,1
7,Monday,1,work_flow_3,File_20,0.0,0
15,Thursday,9,work_flow_3,File_23,0.01909356265,1
2,Wednesday,21,work_flow_0,File_1,0.138541867032,1
3,Thursday,1,work_flow_4,File_28,0.067100020874,1
13,Saturday,9,work_flow_3,File_20,0.00289938676862,1
4,Sunday,5,work_flow_3,File_19,0.0,0
8,Friday,13,work_flow_0,File_0,0.159928380897,3
6,Wednesday,5,work_flow_2,File_13,0.0,0
7,Saturday,13,work_flow_2,File_16,0.0,0
8,Tuesday,1,work_flow_1,File_9,0.121410402658,4
4,Saturday,5,work_flow_3,File_19,0.0,0
13,Thursday,9,work_flow_0,File_2,0.0934277584823,1
4,Thursday,5,work_flow_2,File_15,0.0,0
11,Friday,17,work_flow_4,File_26,0.075098075314,2
3,Monday,21,work_flow_0,File_5,0.141593101515,2
3,Friday,17,work_flow_3,File_23,0.018360823248,1
12,Thursday,1,work_flow_3,File_23,0.0,0
15,Saturday,13,work_flow_3,File_20,0.0,0
6,Wednesday,5,work_flow_2,File_12,0.0,0
14,Saturday,9,work_flow_3,File_21,0.0,0
11,Friday,9,work_flow_1,File_8,0.0,0
4,Thursday,13,work_flow_2,File_14,0.0567763077362,1
7,Sunday,9,work_flow_0,File_0,0.0333721388565,1
8,Sunday,9,work_flow_0,File_3,0.0337671080216,1
8,Tuesday,17,work_flow_4,File_26,0.0742598084541,2
13,Tuesday,13,work_flow_3,File_19,0.00336523912726,1
1,Wednesday,13,work_flow_1,File_7,0.0281795229241,1
3,Monday,1,work_flow_3,File_20,0.0,0
14,Tuesday,5,work_flow_2,File_14,0.0,0
4,Thursday,13,work_flow_1,File_11,0.0364921807216,1
14,Saturday,5,work_flow_3,File_18,0.0,0
3,Wednesday,9,work_flow_0,File_1,0.0886738933016,1
4,Thursday,17,work_flow_4,File_24,0.0799061762044,1
12,Thursday,21,work_flow_1,File_11,0.0,0
6,Thursday,13,work_flow_1,File_8,0.0317020906824,1
14,Tuesday,13,work_flow_3,File_21,0.0,0
3,Friday,9,work_flow_2,File_14,0.0,0
10,Thursday,5,work_flow_0,File_1,0.0739558890287,1
3,Monday,17,work_flow_3,File_20,0.00200088217657,1
10,Tuesday,1,work_flow_0,File_3,0.0569833261009,2
14,Tuesday,5,work_flow_3,File_22,0.0,0
15,Friday,17,work_flow_4,File_24,0.0295156639283,1
6,Wednesday,17,work_flow_4,File_24,0.0776797153905,1
6,Thursday,17,work_flow_0,File_3,0.159952019675,2
4,Saturday,13,work_flow_3,File_22,0.003441748671,1
1,Sunday,9,work_flow_2,File_17,0.00162215080792,1
9,Monday,17,work_flow_0,File_3,0.159055498983,1
3,Monday,13,work_flow_0,File_5,0.160397108783,2
9,Friday,1,work_flow_2,File_14,0.0394778698799,1
8,Monday,13,work_flow_3,File_21,0.00330084749607,1
2,Wednesday,21,work_flow_2,File_12,0.0,0
11,Friday,17,work_flow_0,File_1,0.159629710687,3
12,Sunday,13,work_flow_1,File_11,0.0228542041483,1
4,Sunday,17,work_flow_4,File_24,0.197758399956,2
1,Thursday,5,work_flow_0,File_1,0.0738394127369,1
7,Sunday,1,work_flow_4,File_28,0.200853215356,2
2,Wednesday,13,work_flow_4,File_27,0.0953210632715,1
1,Tuesday,21,work_flow_1,File_6,0.0,0
12,Sunday,13,work_flow_3,File_19,0.0,0
8,Thursday,9,work_flow_2,File_12,0.0625423570218,1
4,Wednesday,5,work_flow_4,File_28,0.0694173877834,1
6,Tuesday,17,work_flow_2,File_13,0.00275053309217,1
9,Sunday,5,work_flow_3,File_21,0.0,0
2,Wednesday,5,work_flow_4,File_26,0.073713270453,1
9,Thursday,5,work_flow_0,File_1,0.0744828047047,1
8,Friday,21,work_flow_3,File_19,0.00726479744476,1
13,Monday,1,work_flow_0,File_5,0.031208881684,1
15,Tuesday,17,work_flow_4,File_27,0.0734377586794,2
6,Saturday,9,work_flow_3,File_18,0.0,0
5,Wednesday,21,work_flow_1,File_11,0.0,0
11,Saturday,5,work_flow_1,File_11,0.0,0
7,Friday,21,work_flow_3,File_18,0.00672570864053,1
2,Monday,5,work_flow_4,File_28,0.0705731727324,1
2,Sunday,21,work_flow_2,File_12,0.0,0
14,Wednesday,21,work_flow_2,File_12,0.00251521723594,1
15,Friday,9,work_flow_4,File_24,0.119119501669,3
15,Saturday,9,work_flow_4,File_28,0.499257774333,2
10,Wednesday,1,work_flow_2,File_15,0.0,0
4,Saturday,1,work_flow_1,File_10,0.0,0
10,Wednesday,1,work_flow_4,File_25,0.0727916620234,1
12,Tuesday,21,work_flow_3,File_20,0.0,0
13,Thursday,9,work_flow_1,File_8,0.0,0
8,Tuesday,21,work_flow_4,File_29,0.0723187214227,2
15,Sunday,13,work_flow_1,File_6,0.0,0
5,Wednesday,9,work_flow_0,File_4,0.0892893652525,1
7,Friday,21,work_flow_3,File_22,0.00559049309966,1
1,Saturday,17,work_flow_0,File_2,0.0799448894652,1
7,Thursday,17,work_flow_3,File_23,0.0213232339104,1
15,Sunday,21,work_flow_0,File_1,0.0654061138437,1
9,Tuesday,13,work_flow_1,File_10,0.0,0
6,Wednesday,9,work_flow_3,File_19,0.0,0
4,Tuesday,13,work_flow_4,File_26,0.0966192877613,3
5,Saturday,13,work_flow_3,File_23,0.00257464602397,1
5,Thursday,13,work_flow_4,File_25,0.0881020771406,1
4,Thursday,13,work_flow_3,File_20,0.0196970779028,1
2,Wednesday,21,work_flow_4,File_28,0.0729097776034,1
10,Sunday,9,work_flow_3,File_18,0.00353921678714,1
9,Sunday,9,work_flow_4,File_27,0.501040204633,2
7,Thursday,13,work_flow_1,File_10,0.0209161337041,1
4,Monday,5,work_flow_2,File_16,0.0,0
6,Saturday,9,work_flow_1,File_11,0.0,0
15,Monday,1,work_flow_0,File_1,0.032601743037,1
3,Thursday,13,work_flow_3,File_19,0.0199385103444,1
10,Thursday,1,work_flow_2,File_14,0.0,0
14,Sunday,1,work_flow_2,File_15,0.00185082100555,1
10,Sunday,5,work_flow_1,File_9,0.0,0
8,Wednesday,17,work_flow_3,File_22,0.0,0
2,Sunday,5,work_flow_2,File_12,0.0,0
15,Monday,1,work_flow_1,File_7,0.0389010699578,1
11,Wednesday,17,work_flow_4,File_27,0.0703110958336,1
2,Thursday,13,work_flow_1,File_9,0.0,0
14,Friday,9,work_flow_0,File_2,0.100392059107,3
5,Wednesday,9,work_flow_0,File_5,0.0929636306863,1
2,Wednesday,9,work_flow_4,File_27,0.114886138731,1
15,Monday,21,work_flow_3,File_21,0.0,0
1,Thursday,13,work_flow_1,File_9,0.0260014742994,1
12,Tuesday,21,work_flow_4,File_27,0.0728639385019,2
7,Monday,9,work_flow_3,File_23,0.0,0
2,Saturday,1,work_flow_3,File_23,0.00556452396235,1
1,Thursday,5,work_flow_1,File_10,0.0,0
15,Friday,5,work_flow_2,File_13,0.0,0
7,Thursday,21,work_flow_4,File_26,0.0736261351036,1
6,Thursday,13,work_flow_0,File_4,0.159836433423,2
5,Saturday,5,work_flow_2,File_13,0.0,0
6,Tuesday,21,work_flow_1,File_6,0.0,0
14,Saturday,21,work_flow_1,File_7,0.0,0
3,Friday,9,work_flow_4,File_24,0.106067396505,2
13,Saturday,17,work_flow_1,File_6,0.0,0
5,Wednesday,9,work_flow_0,File_3,0.0943150732872,1
6,Saturday,13,work_flow_1,File_7,0.0,0
13,Sunday,21,work_flow_4,File_28,0.150827290622,1
10,Thursday,17,work_flow_3,File_21,0.0209325864881,1
2,Sunday,1,work_flow_1,File_7,0.0,0
1,Tuesday,5,work_flow_0,File_4,0.0780903741644,2
12,Monday,5,work_flow_1,File_11,0.160964044305,2
4,Tuesday,5,work_flow_4,File_24,0.0745113253475,2
1,Wednesday,5,work_flow_3,File_21,0.00262222130166,1
1,Sunday,1,work_flow_0,File_3,0.0198103829569,1
7,Saturday,13,work_flow_1,File_10,0.0,0
10,Thursday,1,work_flow_4,File_28,0.0664708868552,1
11,Wednesday,17,work_flow_2,File_12,0.0,0
3,Wednesday,21,work_flow_1,File_8,0.0,0
15,Thursday,13,work_flow_1,File_10,0.0286665245395,1
1,Thursday,17,work_flow_1,File_10,0.0,0
1,Thursday,5,work_flow_2,File_13,0.0620896136025,1
3,Friday,21,work_flow_0,File_5,0.135802849556,3
2,Thursday,21,work_flow_2,File_17,0.0832444317607,1
4,Friday,1,work_flow_2,File_14,0.065194384933,2
12,Monday,5,work_flow_3,File_23,0.0,0
5,Wednesday,5,work_flow_1,File_6,0.0,0
11,Sunday,9,work_flow_2,File_12,0.0,0
2,Thursday,13,work_flow_4,File_28,0.0986996487697,1
1,Thursday,9,work_flow_2,File_14,0.0607935002619,1
9,Thursday,5,work_flow_1,File_8,0.0,0
6,Monday,5,work_flow_0,File_3,0.0747868862435,1
11,Wednesday,13,work_flow_3,File_21,0.0053622416609,1
11,Tuesday,21,work_flow_2,File_16,0.0,0
9,Saturday,21,work_flow_1,File_8,0.0,0
7,Friday,5,work_flow_1,File_10,0.0,0
3,Saturday,13,work_flow_1,File_7,0.0,0
10,Thursday,5,work_flow_4,File_26,0.0720402400379,1
8,Saturday,9,work_flow_3,File_18,0.0034813187522,1
1,Monday,13,work_flow_0,File_2,0.159418907588,2
13,Wednesday,5,work_flow_2,File_17,0.0,0
13,Friday,17,work_flow_0,File_3,0.160065842129,3
11,Tuesday,1,work_flow_2,File_12,0.0,0
15,Sunday,9,work_flow_1,File_7,0.0,0
13,Sunday,13,work_flow_2,File_15,0.0,0
3,Sunday,1,work_flow_2,File_16,0.00177625119221,1
11,Monday,5,work_flow_1,File_9,0.157074826468,1
2,Thursday,1,work_flow_2,File_12,0.0326401296329,1
14,Tuesday,9,work_flow_1,File_9,0.0,0
14,Saturday,13,work_flow_0,File_2,0.0804087305275,1
